PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,First_name,Surname,deck,num,side,Age Interval,expenses,Transported
1404_01,Europa,False,TRAPPIST-1e,47.0,False,1.0,734.0,28.0,78.0,3471.0,Alaton Mornaned,Alaton,Mornaned,B,60,S,42-48,4312.0,False
6250_01,Earth,False,TRAPPIST-1e,28.0,False,210.34854771784234,0.0,887.0,0.0,0.0,Elany Roses,Elany,Roses,G,1013,S,24-30,1097.3485477178424,True
5645_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,117.0,2134.0,0.0,0.0,Olly Wagnerray,Olly,Wagnerray,F,1078,S,24-30,2251.0,True
8452_03,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Atrino Voliat,Atrino,Voliat,C,279,P,36-42,0.0,True
0066_01,Earth,False,TRAPPIST-1e,62.0,False,1.0,153.0,197.0,0.0,460.0,Diandy Pecketton,Diandy,Pecketton,G,6,P,60-66,811.0,False
5643_02,Mars,False,55 Cancri e,18.0,False,2803.0,0.0,17.0,0.0,0.0,,,,F,1077,S,18-24,2820.0,False
3478_01,Europa,False,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Aldun Ricete,Aldun,Ricete,B,111,P,48-54,0.0,False
1490_01,Europa,False,55 Cancri e,26.0,False,0.0,304.0,0.0,3998.0,1671.5026737967914,Caphird Crioncery,Caphird,Crioncery,D,47,P,24-30,5973.502673796791,False
8267_01,Mars,False,TRAPPIST-1e,29.0,False,304.0,0.0,48.0,946.0,0.0,Ret Cla,Ret,Cla,E,530,P,24-30,1298.0,False
3081_01,Europa,False,55 Cancri e,50.0,False,0.0,1547.0,0.0,1784.0,1.0,Gollux Reedall,Gollux,Reedall,C,118,S,48-54,3332.0,True
5216_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Clard Hardson,Clard,Hardson,G,843,P,30-36,0.0,False
6626_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Herry Farrowns,Herry,Farrowns,G,1073,P,24-30,0.0,False
5592_01,Mars,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Wheard Quith,Wheard,Quith,F,1161,P,48-54,0.0,True
2865_01,Mars,False,TRAPPIST-1e,34.0,False,2904.0,23.0,7.0,0.0,81.0,Goos Corie,Goos,Corie,D,88,P,30-36,3015.0,False
7488_01,Mars,False,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,Pold Kidne,Pold,Kidne,E,486,P,24-30,1299.0,False
0868_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Peckers,Ianya,Peckers,G,130,S,36-42,0.0,True
8874_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Cline Popelacruz,Cline,Popelacruz,G,1436,P,24-30,0.0,False
8838_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,181.0,628.0,0.0,0.0,Briam Chanash,Briam,Chanash,G,1431,P,18-24,809.0,True
5714_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Rayle Farleyatton,Rayle,Farleyatton,G,916,P,12-18,0.0,True
9179_04,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Jonald Tranciams,Jonald,Tranciams,G,1494,P,36-42,0.0,True
6925_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,677.0,1.0,108.0,Juanie Hayerson,Juanie,Hayerson,G,1120,P,24-30,786.0,False
0966_01,Earth,False,TRAPPIST-1e,29.0,False,1377.0,0.0,0.0,167.0,0.0,Duana Fulloydez,Duana,Fulloydez,F,179,S,24-30,1544.0,False
3758_02,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraine Litthews,Oraine,Litthews,G,618,S,18-24,0.0,True
1100_02,Mars,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Jel Cuche,Jel,Cuche,F,226,P,0-6,0.0,True
2306_02,Europa,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Gomeron Colensid,Gomeron,Colensid,C,82,P,30-36,0.0,True
2677_01,Europa,False,TRAPPIST-1e,51.0,False,0.0,302.0,0.0,1367.0,669.0,Eleon Scerodbox,Eleon,Scerodbox,D,90,S,48-54,2338.0,False
5341_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Jessa Greenez,Jessa,Greenez,G,869,S,18-24,0.0,True
0657_02,Earth,False,TRAPPIST-1e,38.0,False,0.0,8.0,736.0,140.0,0.0,Glenna Cardner,Glenna,Cardner,G,97,S,36-42,884.0,False
7028_02,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Eduard Reyervaney,Eduard,Reyervaney,G,1148,S,12-18,0.0,True
5869_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Polliamposs,Diandi,Polliamposs,G,952,S,12-18,0.0,True
0442_01,Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,Elica Armstromez,Elica,Armstromez,F,98,P,30-36,1050.0,False
0915_01,Earth,False,TRAPPIST-1e,20.0,False,157.0,0.0,0.0,544.0,3.0,Jerrye Leodger,Jerrye,Leodger,G,138,S,18-24,704.0,False
6036_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,1289.0,1224.0,514.0,1674.0,Achah Stpingepid,Achah,Stpingepid,C,225,S,42-48,4701.0,True
4873_01,Europa,False,55 Cancri e,35.0,False,0.0,1135.0,0.0,0.0,3880.0,Misa Excialing,Misa,Excialing,C,191,S,30-36,5015.0,True
7643_01,Europa,False,55 Cancri e,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,Alar Quelfly,Alar,Quelfly,C,247,P,48-54,11621.0,False
6237_01,Mars,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Ockies Spien,Ockies,Spien,F,1195,S,48-54,0.0,True
3707_02,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,889.0,0.0,0.0,Willey Delangleton,Willey,Delangleton,G,604,S,18-24,889.0,True
4801_01,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Vana Brooke,Vana,Brooke,G,773,P,6-12,0.0,False
0572_01,Earth,False,TRAPPIST-1e,19.0,False,1911.0,0.0,21.0,854.0,0.0,Lesley Lamberguson,Lesley,Lamberguson,F,105,S,18-24,2786.0,False
5706_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Tricki Marshopper,Tricki,Marshopper,G,926,S,6-12,0.0,True
2229_01,Earth,False,TRAPPIST-1e,22.0,False,48.0,329.0,182.0,26.0,154.0,Ianya Norry,Ianya,Norry,F,437,S,18-24,739.0,False
0612_01,Europa,True,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,Achyon Ranaly,Achyon,Ranaly,B,25,P,24-30,0.0,True
5463_01,Earth,False,TRAPPIST-1e,21.0,False,724.0,0.0,0.0,0.0,0.0,Laude Balderts,Laude,Balderts,F,1045,S,18-24,724.0,True
4128_01,Mars,False,TRAPPIST-1e,54.0,True,111.0,0.0,1144.0,8.0,23.0,Ors Pare,Ors,Pare,F,846,P,54-60,1286.0,False
8301_01,Europa,False,TRAPPIST-1e,28.0,False,1722.0,5063.0,0.0,87.0,920.0,Bosonon Horbox,Bosonon,Horbox,C,275,P,24-30,7792.0,False
4166_02,Europa,False,55 Cancri e,58.0,True,0.0,279.0,3627.0,122.0,30.0,Ionan Stacketent,Ionan,Stacketent,B,132,P,54-60,4058.0,True
2289_01,Mars,False,TRAPPIST-1e,37.0,False,20.0,0.0,2559.0,20.0,0.0,Hary Jaff,Hary,Jaff,F,465,P,36-42,2599.0,True
1148_07,Europa,False,55 Cancri e,34.0,False,2386.0,841.0,76.0,26.0,1693.0,Edaron Clugete,Edaron,Clugete,C,42,P,30-36,5022.0,False
4002_01,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Trohs Must,Trohs,Must,E,242,P,42-48,0.0,False
6109_02,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Giedir Inghtal,Giedir,Inghtal,C,187,P,24-30,0.0,True
2693_01,Europa,False,TRAPPIST-1e,57.0,False,0.0,1514.0,0.0,72.0,1393.0,Krab Pentical,Krab,Pentical,A,22,P,54-60,2979.0,False
6323_01,Europa,False,55 Cancri e,48.0,False,3.0,4089.0,0.0,4368.0,147.0,Aldeba Tionstious,Aldeba,Tionstious,C,235,S,48-54,8607.0,False
0334_01,Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,Unfly,Mushe,F,62,S,24-30,7404.0,False
9264_01,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Giedir Sionerorly,Giedir,Sionerorly,E,606,S,30-36,0.0,True
3404_01,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Patoya Briggins,Patoya,Briggins,G,557,P,24-30,0.0,True
8852_02,Mars,False,TRAPPIST-1e,41.0,True,22.0,484.0,354.0,0.0,0.0,Toats Homin,Toats,Homin,D,278,P,36-42,860.0,False
0067_02,Earth,False,TRAPPIST-1e,18.0,False,1.0,258.0,446.0,0.0,0.0,Celine Leeves,Celine,Leeves,G,10,S,18-24,705.0,True
5840_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Jerrye Potters,Jerrye,Potters,G,946,P,18-24,0.0,False
8016_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,10.0,0.0,595.0,381.0,Clard Edwartizman,Clard,Edwartizman,E,531,S,12-18,986.0,False
8544_01,Earth,False,TRAPPIST-1e,15.0,False,114.0,161.0,22.0,419.0,0.0,Yolana Booters,Yolana,Booters,F,1647,S,12-18,716.0,False
1220_01,Europa,False,TRAPPIST-1e,23.0,False,0.0,592.0,0.0,345.0,810.0,Misamak Fanchy,Misamak,Fanchy,E,76,P,18-24,1747.0,False
5795_01,Earth,False,PSO J318.5-22,19.0,False,0.0,95.0,595.0,0.0,0.0,Evey Hodes,Evey,Hodes,F,1106,S,18-24,690.0,True
6211_01,Mars,False,TRAPPIST-1e,19.0,False,2006.0,0.0,597.0059880239521,0.0,0.0,Mondax Botie,Mondax,Botie,D,193,P,18-24,2603.0059880239523,True
8265_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Curtle Winsley,Curtle,Winsley,G,1344,P,18-24,0.0,False
8354_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Phargak Springht,Phargak,Springht,B,323,S,12-18,0.0,True
6228_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,709.0,39.0,62.0,0.0,Yolas Maystuarey,Yolas,Maystuarey,G,1007,S,36-42,810.0,True
1229_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,863.0,33.0,2.0,Nelsie Floydendley,Nelsie,Floydendley,F,245,P,24-30,898.0,True
5995_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Raque Burtiz,Raque,Burtiz,G,967,P,30-36,0.0,True
1193_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Solam Presstic,Solam,Presstic,B,50,S,24-30,0.0,True
2080_01,Earth,False,TRAPPIST-1e,46.0,False,430.0,0.0,340.0,52.0,61.0,Henryn Joycerton,Henryn,Joycerton,G,334,P,42-48,883.0,False
8785_02,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Caseya Llobsoney,Caseya,Llobsoney,G,1422,P,0-6,0.0,True
7606_01,Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Turbix Bau,Turbix,Bau,F,1453,S,54-60,0.0,True
8926_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,228.06932773109244,3.0,80.0,0.0,Paulah Pooles,Paulah,Pooles,E,571,P,24-30,311.06932773109247,True
1499_01,Earth,False,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,2.0,1061.0,Teryla Keithunts,Teryla,Keithunts,F,287,S,18-24,1068.0,False
4628_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,7484.0,465.0,14.0,610.0,Murzima Freednal,Murzima,Freednal,C,175,S,42-48,8573.0,True
2661_01,Earth,False,TRAPPIST-1e,19.0,False,1.0,4.0,0.0,750.0,3.0,Leene Vandan,Leene,Vandan,F,515,S,18-24,758.0,False
2272_02,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mela Quinnerettt,Mela,Quinnerettt,,,,18-24,0.0,True
4965_01,Earth,False,TRAPPIST-1e,21.0,False,457.0,79.0,1134.0,0.0,0.0,Calvia Corman,Calvia,Corman,E,308,P,18-24,1670.0,False
7510_01,Mars,False,55 Cancri e,18.0,False,1092.0,0.0,208.0,150.0,0.0,Pars Horte,Pars,Horte,F,1435,S,18-24,1450.0,False
3733_01,Europa,False,TRAPPIST-1e,34.0,True,0.0,4.0,0.0,685.0,1779.0,Dilatik Semootor,Dilatik,Semootor,D,118,S,30-36,2468.0,False
3610_02,Earth,False,TRAPPIST-1e,36.0,False,5.0,235.58649789029536,896.0,0.0,1.0,Darrie Buckleinson,Darrie,Buckleinson,F,680,S,36-42,1137.5864978902953,True
1250_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,17.0,0.0,61.0,567.0,Dony Torrez,Dony,Torrez,F,240,S,18-24,645.0,False
6839_01,Earth,False,TRAPPIST-1e,36.0,False,1912.0,0.0,0.0,2.0,0.0,Ellena Fryan,Ellena,Fryan,F,1307,S,36-42,1914.0,False
9275_02,Europa,False,TRAPPIST-1e,32.0,False,1.0,1146.0,0.0,50.0,34.0,Diram Conable,Diram,Conable,A,97,P,30-36,1231.0,False
4218_02,Mars,False,TRAPPIST-1e,30.0,False,176.0,0.0,2310.0,0.0,76.3391304347826,Relix Tert,Relix,Tert,F,867,P,30-36,2562.3391304347824,True
7903_01,Earth,False,TRAPPIST-1e,39.0,False,472.0,0.0,0.0,173.0,0.0,Ricard Weberton,Ricard,Weberton,F,1638,P,36-42,645.0,False
7534_01,Earth,False,PSO J318.5-22,40.0,False,420.0,0.0,345.0,1.0,0.0,Maen Dickley,Maen,Dickley,F,1439,S,36-42,766.0,False
5826_01,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Arkaban Tertchty,Arkaban,Tertchty,E,367,P,42-48,0.0,True
3070_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Bel Haydenez,Bel,Haydenez,G,501,P,36-42,0.0,True
7678_02,Earth,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Garyan Rocknight,Garyan,Rocknight,G,1231,P,54-60,0.0,True
4141_01,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Rhonya Philliames,Rhonya,Philliames,G,679,P,6-12,0.0,False
0932_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Boats Pette,Boats,Pette,,,,24-30,0.0,True
8477_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,1.0,51.0,1711.0,219.0,Ellie Hickerson,Ellie,Hickerson,F,1633,S,18-24,1982.0,False
0704_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Adanne Wartyson,Adanne,Wartyson,G,107,P,18-24,0.0,True
4204_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Nandy Avisnydes,Nandy,Avisnydes,G,691,P,18-24,0.0,True
0531_02,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Darley Alentonway,Darley,Alentonway,G,82,P,18-24,0.0,True
3962_02,Earth,False,PSO J318.5-22,55.0,False,0.0,1203.0,0.0,0.0,446.0,Brance Guerson,Brance,Guerson,E,239,P,54-60,1649.0,False
0693_01,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Mothab Dedometeel,Mothab,Dedometeel,,,,30-36,0.0,True
9196_03,Europa,False,TRAPPIST-1e,23.0,False,381.0,794.0,52.0,654.0,1317.0,Chellus Poustive,Chellus,Poustive,C,339,S,18-24,3198.0,False
4950_01,Earth,True,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Eulahy Wheelez,Eulahy,Wheelez,G,800,P,36-42,0.0,False
2561_01,Earth,False,TRAPPIST-1e,19.0,False,194.0,44.0,0.0,549.0,1.0,Jerek Casonston,Jerek,Casonston,E,178,S,18-24,788.0,False
2090_01,Earth,False,TRAPPIST-1e,22.0,False,8.0,0.0,801.0,0.0,12.0,Dia Watkinsley,Dia,Watkinsley,F,413,P,18-24,821.0,True
9278_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Kurta Mondalley,Kurta,Mondalley,G,1499,S,18-24,0.0,False
7422_01,Earth,False,TRAPPIST-1e,21.0,False,550.0,0.0,61.0,4.0,5.0,Shery Lardsonald,Shery,Lardsonald,G,1204,S,18-24,620.0,False
8202_06,Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Sinon Unkcatted,Sinon,Unkcatted,C,306,S,48-54,0.0,True
0472_01,Earth,False,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,Stene Solinez,Stene,Solinez,F,87,S,36-42,862.0,False
2152_01,Earth,False,TRAPPIST-1e,45.0,False,2138.0,0.0,0.0,659.0,0.0,Eulah Bakericks,Eulah,Bakericks,F,426,P,42-48,2797.0,False
4491_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,1013.0,1.0,16.0,2825.0,Solark Filerst,Solark,Filerst,B,148,P,36-42,3855.0,False
4474_02,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Stancy Garden,Stancy,Garden,G,730,S,24-30,0.0,True
1440_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,1826.0,39.0,11.0,649.0,Jerek Mcleaney,Jerek,Mcleaney,F,280,S,24-30,2525.0,False
4992_01,Earth,False,PSO J318.5-22,22.0,False,479.0,34.0,0.0,29.0,4.0,Dandra Sextones,Dandra,Sextones,F,1018,P,18-24,546.0,False
6028_01,Europa,False,55 Cancri e,27.0,False,0.0,1801.0,0.0,304.0,1393.0,Wasatz Preeldy,Wasatz,Preeldy,A,57,P,24-30,3498.0,False
2704_01,Earth,False,TRAPPIST-1e,44.0,False,1178.0,1.0,348.0,0.0,0.0,Alfrey Shieldson,Alfrey,Shieldson,F,521,S,42-48,1527.0,False
9108_02,Earth,False,TRAPPIST-1e,37.0,False,15.0,7.0,0.0,786.0,0.0,Alvia Shawforden,Alvia,Shawforden,G,1468,S,36-42,808.0,False
4473_01,Mars,False,55 Cancri e,13.0,False,2244.0,31.0,507.0,0.0,142.0,,,,F,841,S,12-18,2924.0,False
2645_04,Europa,False,55 Cancri e,28.0,False,0.0,3053.0,0.0,839.0,2153.0,Meratz Improus,Meratz,Improus,C,95,S,24-30,6045.0,True
5269_01,Earth,False,TRAPPIST-1e,21.0,False,38.0,1.0,591.0,1.0,31.0,Mollen Ewisentley,Mollen,Ewisentley,E,336,S,18-24,662.0,True
3211_02,Earth,False,55 Cancri e,43.0,False,511.0,233.0,212.97333333333333,0.0,144.0,Maura Baldson,Maura,Baldson,G,521,P,42-48,1100.9733333333334,False
8117_03,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Rasalm Pernised,Rasalm,Pernised,B,319,S,54-60,0.0,True
4963_01,Earth,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Carold Woodwardy,Carold,Woodwardy,G,811,S,60-66,0.0,True
8470_01,Europa,False,55 Cancri e,31.0,True,8243.0,280.0,0.0,3220.0,2285.0,Brafirk Aloubtled,Brafirk,Aloubtled,C,281,P,30-36,14028.0,False
3883_02,Europa,False,TRAPPIST-1e,38.0,False,0.0,3060.0,0.0,4.0,2325.0,Mesarga Unreezy,Mesarga,Unreezy,B,150,S,36-42,5389.0,False
1747_01,Earth,False,55 Cancri e,19.0,False,0.0,0.0,496.0,13.0,0.0,Line Santantines,Line,Santantines,G,271,S,18-24,509.0,True
9059_01,Earth,False,TRAPPIST-1e,16.0,False,866.0,0.0,0.0,184.0,0.0,Anda Gregordy,Anda,Gregordy,F,1753,S,12-18,1050.0,False
1024_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Myrace Nichaner,Myrace,Nichaner,G,152,P,0-6,0.0,True
4017_05,Mars,False,TRAPPIST-1e,23.0,False,931.0,0.0,134.0,0.0,421.0,Hog Gene,Hog,Gene,F,761,S,18-24,1486.0,False
3391_02,Europa,False,55 Cancri e,42.0,False,0.0,1209.0,0.0,1026.0,636.0,Seginon Ennalve,Seginon,Ennalve,B,105,P,42-48,2871.0,False
7504_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,2.0,0.0,690.0,86.0,,,,F,1552,P,30-36,778.0,False
8988_07,Earth,False,TRAPPIST-1e,53.0,False,0.0,1487.0,0.0,67.0,0.0,Heila Malliamsey,Heila,Malliamsey,F,1741,S,48-54,1554.0,False
5480_01,Europa,False,TRAPPIST-1e,37.0,False,31.0,9307.0,0.0,904.0,11213.0,Avijava Ellcefulve,Avijava,Ellcefulve,,,,36-42,21455.0,False
6726_01,Earth,False,TRAPPIST-1e,29.0,False,68.0,74.0,713.0,37.0,15.0,Lillia Dyers,Lillia,Dyers,G,1089,P,24-30,907.0,True
1150_01,Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Dona Brookes,Dona,Brookes,G,179,S,12-18,0.0,False
0140_02,Earth,False,TRAPPIST-1e,26.0,False,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,Verney,Whitakers,F,29,P,24-30,902.0,False
8343_01,Earth,False,TRAPPIST-1e,27.0,False,1403.0,169.0,1081.0,0.0,0.0,Raceky Norrison,Raceky,Norrison,F,1717,P,24-30,2653.0,False
7156_02,Mars,False,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Repart Ramad,Repart,Ramad,E,475,S,24-30,0.0,True
2574_01,Earth,False,TRAPPIST-1e,42.0,False,10.0,303.0,12.0,0.0,478.0,Berta Sweeton,Berta,Sweeton,F,496,S,42-48,803.0,False
7787_01,Europa,False,55 Cancri e,39.0,False,258.0,1541.0,0.0,1673.923611111111,621.0,Polari Cousel,Polari,Cousel,B,301,S,36-42,4093.9236111111113,False
3755_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Stendy Gallencis,Stendy,Gallencis,,,,24-30,0.0,False
7249_01,Mars,False,TRAPPIST-1e,21.0,False,1046.0,1.0,0.0,1.0,0.0,Poloos Burle,Poloos,Burle,E,482,S,18-24,1048.0,False
5677_01,Mars,False,TRAPPIST-1e,22.0,False,1035.0,0.0,264.0,0.0,0.0,Hoces Fisun,Hoces,Fisun,E,357,P,18-24,1299.0,False
1242_01,Europa,False,55 Cancri e,37.0,False,0.0,4677.0,0.0,115.0,223.0,Antonon Clugeadry,Antonon,Clugeadry,C,48,P,36-42,5015.0,True
2858_02,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Mesatik Fictful,Mesatik,Fictful,C,109,S,12-18,0.0,True
3434_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Millia Smalloney,Millia,Smalloney,G,562,P,18-24,0.0,True
3693_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Warry Sandry,Warry,Sandry,G,603,S,24-30,0.0,True
0642_04,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Tachir Kiling,Tachir,Kiling,C,25,S,30-36,0.0,True
3795_01,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Muonus Clinarfork,Muonus,Clinarfork,C,136,S,30-36,0.0,True
9026_01,Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Mathy Boyers,Mathy,Boyers,G,1463,P,54-60,0.0,True
3930_01,Earth,False,55 Cancri e,29.0,False,0.0,0.0,0.0,1819.0,1.0,Dell Mcguirez,Dell,Mcguirez,F,740,S,24-30,1820.0,False
2760_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Chery Rigginsen,Chery,Rigginsen,G,438,S,0-6,0.0,True
3184_01,Europa,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Arkard Sechausive,Arkard,Sechausive,B,117,S,6-12,0.0,True
7914_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Hilia Munozaley,Hilia,Munozaley,G,1278,P,18-24,0.0,False
2210_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Helly Hestes,Helly,Hestes,G,355,S,12-18,0.0,False
9167_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,684.0,0.0,Rhonya Donson,Rhonya,Donson,F,1772,S,30-36,684.0,False
2894_01,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,443.0,244.0,1.0,Idace Hersons,Idace,Hersons,F,599,P,24-30,688.0,False
5686_02,Mars,False,55 Cancri e,25.0,False,1410.0,123.0,26.0,9.0,812.0,Pil Cry,Pil,Cry,D,180,P,24-30,2380.0,False
5152_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,553.0,10.0,2787.0,52.0,Porrimp Aillyber,Porrimp,Aillyber,B,199,S,36-42,3402.0,False
2675_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,1554.0,3813.0,0.0,1435.0,Rassias Iniouser,Rassias,Iniouser,C,97,S,30-36,6802.0,True
6179_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Salas Fanbox,Salas,Fanbox,B,209,P,30-36,0.0,True
1865_05,Earth,False,TRAPPIST-1e,25.0,False,0.0,60.0,0.0,646.0,1115.0,Terly Roses,Terly,Roses,G,292,S,24-30,1821.0,False
1687_01,Mars,False,TRAPPIST-1e,26.0,True,714.0,450.0,208.0,0.0,44.0,Bases Batte,Bases,Batte,F,334,P,24-30,1416.0,False
4453_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,2560.0,0.0,134.0,307.0,Azhasim Inguel,Azhasim,Inguel,D,149,P,24-30,3001.0,False
8210_01,Mars,False,TRAPPIST-1e,47.0,False,1282.0,0.0,5.0,495.0,0.0,Crat Ble,Crat,Ble,D,241,S,42-48,1782.0,False
7753_01,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Noria Puckenton,Noria,Puckenton,G,1245,P,18-24,0.0,False
0658_01,Earth,False,PSO J318.5-22,21.0,False,0.0,576.0,1.0,20.0,206.04861111111111,Ernice Jarvey,Ernice,Jarvey,F,118,S,18-24,803.0486111111111,False
1521_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Repart Flité,Repart,Flité,F,295,S,24-30,0.0,True
